id,parent_id,category,name,coordinates,rating,is_location,is_active
1224555307,1224555300,С,ТЕРНО-ЛОЗУВАТКА,,25,True,
1224555308,1224555300,С,ЧЕРВОНИЙ ЯР,,25,True,
1224555600,1224500000,Т,ЛИХІВКА,,50,True,
1224555601,1224555600,С,РАЙДУЖНЕ,,25,True,
1224555602,1224555600,С,СТЕПОВЕ,,25,True,
1224555603,1224555600,С,БАЙДАКІВКА,,25,True,
1224555604,1224555600,С,ВОЛОДИМИРІВКА,,25,True,
1224555605,1224555600,С,ГРАМІВКА,,25,True,
1224555606,1224555600,С,ГРИГОРІВКА,,25,True,
1224555607,1224555600,С,МИРОНІВКА,,25,True,
1224555608,1224555600,С,ЦВІЛЕ,,25,True,
1224555609,1224555600,С,ЧЕРВОНА ГІРКА,,25,True,
1224555610,1224555600,С,ЯКОВЛІВКА,,25,True,
1224580000,1224500000,,СІЛЬРАДИ П'ЯТИХАТСЬКОГО Р-НУ,,0,False,
1224580500,1224500000,,БІЛЕНЩИНСЬКА,,0,False,
1224580501,1224580500,С,БІЛЕНЩИНА,,25,True,
1224580502,1224580500,С,ВЕРХНЬОКАМ'ЯНИСТА,,25,True,
1224580503,1224580500,С,КАТЕРИНІВКА,,25,True,
1224580504,1224580500,С,ЛИПОВЕ,,25,True,
1224580505,1224580500,С,МИХАЙЛІВКА,,25,True,
1224580506,1224580500,С,ОЛЕКСАНДРО-ГРИГОРІВКА,,25,True,
1224580507,1224580500,С,ПЛОСКЕ,,25,True,
1224580508,1224580500,С,ПЛОСКО-ТАРАНІВКА,,25,True,
1224581000,1224500000,,БОГДАНО-НАДЕЖДІВСЬКА,,0,False,
1224581001,1224581000,С,БОГДАНО-НАДЕЖДІВКА,,25,True,
1224581002,1224581000,С,КАЛИНІВКА,,25,True,
1224581003,1224581000,С,КУЛЬТУРА,,25,True,
1224581004,1224581000,Щ,МИРНЕ,,25,True,
1224581005,1224581000,С,МИРОЛЮБІВКА,,25,True,
1224581009,1224581000,С,ПОЛТАВОБОГОЛЮБІВКА,,25,True,
1224581500,1224500000,,ЖОВТЯНСЬКА,,0,False,
1224581501,1224581500,С,ЖОВТЕ,,25,True,
1224581502,1224581500,Щ,ЗЕЛЕНЕ,,25,True,
1224581700,1224500000,,ЗОРЯНСЬКА,,0,False,
1224581701,1224581700,Щ,ЗОРЯ,,25,True,
1224581703,1224581700,Щ,АВАНГАРД,,25,True,
1224581705,1224581700,С,ЗЕЛЕНИЙ ЛУГ,,25,True,
1224581707,1224581700,С,КАСИНІВКА,,25,True,
1224581708,1224581700,С,ОСИКУВАТЕ,,25,True,
1224581709,1224581700,С,ПЕТРІВКА,,25,True,
1224581800,1224500000,,ІВАШИНІВСЬКА,,0,False,
1224581801,1224581800,С,ІВАШИНІВКА,,25,True,
1224581803,1224581800,Щ,ВЕРШИННЕ,,25,True,
1224581805,1224581800,С,КРАСНА ВОЛЯ,,25,True,
1224582000,1224500000,,КОМІСАРІВСЬКА,,0,False,
1224582001,1224582000,С,КОМІСАРІВКА,,25,True,
1224583700,1224500000,,МАР'ЯНІВСЬКА,,0,False,
1224583701,1224583700,С,МАР'ЯНІВКА,,25,True,
1224583702,1224583700,С,ВОЛОЧАЇВКА,,25,True,
1224584800,1224500000,,ПАЛЬМИРІВСЬКА,,0,False,
1224584801,1224584800,С,ПАЛЬМИРІВКА,,25,True,
1224584803,1224584800,С,ВЕСЕЛИЙ ПОДІЛ,,25,True,
1224584805,1224584800,С,ДМИТРІВКА,,25,True,
1224584807,1224584800,С,ЖОВТООЛЕКСАНДРІВКА,,25,True,
1224584809,1224584800,С,КРАСНИЙ ЛУГ,,25,True,
1224584811,1224584800,С,НОВОВАСИЛІВКА,,25,True,
1224584813,1224584800,С,НОВОЗАЛІССЯ,,25,True,
1224584815,1224584800,С,РОВЕНЬКИ,,25,True,
1224584817,1224584800,С,ТРУДОЛЮБІВКА,,25,True,
1224586000,1224500000,,САЇВСЬКА,,0,False,
1224586001,1224586000,С,САЇВКА,,25,True,
1224586002,1224586000,С,ДОЛИНСЬКЕ,,25,True,
1224586003,1224586000,С,ТЕРНУВАТЕ,,25,True,
1224587000,1224500000,,САКСАГАНСЬКА,,0,False,
1224587001,1224587000,С,САКСАГАНЬ,,25,True,
1224587002,1224587000,С,ЧУМАКИ,,25,True,
1224587003,1224587000,С,БАЛКОВЕ,,25,True,
1224587004,1224587000,С,ВІЛЬНЕ,,25,True,
1224587005,1224587000,С,ГАЛИНА ЛОЗУВАТКА,,25,True,
1224587006,1224587000,С,ГРУШУВАТКА,,25,True,
1224587007,1224587000,С,ДЕМУРИНО-ВАРВАРІВКА,,25,True,
1224587008,1224587000,С,КАМ'ЯНЕ,,25,True,
1224587009,1224587000,С,КРАСНОІВАНІВКА,,25,True,
1224587010,1224587000,С,НЕРУДСТАЛЬ,,25,True,
1224587011,1224587000,С,НОВОІВАНІВКА,,25,True,
1224587012,1224587000,С,САВРО,,25,True,
1224587013,1224587000,С,СЕМЕНІВКА,,25,True,
1224587014,1224587000,С,ЦІВКИ,,25,True,
1224587015,1224587000,С,ЧЕРВОНА ПОЛЯНА,,25,True,
1224587016,1224587000,С,ЧИГРИНІВКА,,25,True,
1224587500,1224500000,,ТРОЇЦЬКА,,0,False,
1224587501,1224587500,С,ТРОЇЦЬКЕ,,25,True,
1224587502,1224587500,С,БЕРЕЗНЯК,,25,True,
1224587503,1224587500,С,ЗЕЛЕНИЙ КЛИН,,25,True,
1224587504,1224587500,С,ЗОЛОТНИЦЬКЕ,,25,True,
1224587506,1224587500,С,МИКОЛАЇВКА,,25,True,
1224587507,1224587500,С,НОВОТРОЇЦЬКЕ,,25,True,
1224587508,1224587500,С,ЧЕРВОНА ДЕРІЇВКА,,25,True,
1224588500,1224500000,,ВИНОГРАДІВСЬКА,,0,False,
1224588501,1224588500,С,ВИНОГРАДІВКА,,25,True,
1224588503,1224588500,С,ЗАПОРІЖЖЯ,,25,True,
1224588505,1224588500,С,СУХАНІВКА,,25,True,
1224588507,1224588500,С,ЧИСТОПІЛЬ,,25,True,
1224800000,1200000000,РН,СИНЕЛЬНИКІВСЬКИЙ РАЙОН,,0,False,
1224855000,1224800000,,СЕЛИЩА МІСЬКОГО ТИПУ СИНЕЛЬНИКІВСЬКОГО Р-НУ,,0,False,
1224855300,1224800000,Т,ІЛАРІОНОВЕ,,50,True,
1224855301,1224855300,С,ЗНАМЕНІВСЬКЕ,,25,True,
1224855302,1224855300,С,ІВАНІВКА,,25,True,
1224855303,1224855300,С,ЛОЗУВАТКА,,25,True,
1224855304,1224855300,С,СТАРОЛОЗУВАТКА,,25,True,
1224855305,1224855300,Т,САД,,50,True,
1224855306,1224855300,С,МАР'ЇВКА,,25,True,
1224855307,1224855300,С,МАР'ЇНКА,,25,True,
1224855308,1224855300,Щ,ПЕРВОМАЙСЬКЕ,,25,True,
1224855309,1224855300,С,РАКОВЕ,,25,True,
1224855310,1224855300,Щ,ХОРОШЕВЕ,,25,True,
1224855311,1224855300,Щ,ШАХТАРСЬКЕ,,25,True,
1224855600,1224800000,Т,РОЗДОРИ,,50,True,
1224855601,1224855600,С,ГОСТРИЙ КАМІНЬ,,25,True,
1224855602,1224855600,Щ,ВИШНЕВЕЦЬКЕ,,25,True,
1224855603,1224855600,С,ВОДЯНЕ,,25,True,
1224855604,1224855600,С,КАТРАЖКА,,25,True,
1224855605,1224855600,С,НОВОВОЗНЕСЕНКА,,25,True,
1224855606,1224855600,С,НОВОПАВЛОГРАДСЬКЕ,,25,True,
1224855607,1224855600,С,ПАРНЕ,,25,True,
1224855608,1224855600,С,РОЗДОЛЛЯ,,25,True,
1224855609,1224855600,С,СТАРОВИШНЕВЕЦЬКЕ,,25,True,
1224856200,1224800000,Т,СЛАВГОРОД,,50,True,
1224856201,1224856200,С,БЕГМА,,25,True,
1224856202,1224856200,С,НОВООЛЕКСАНДРІВСЬКЕ,,25,True,
1224856203,1224856200,С,НОВООЛЕКСАНДРОПІЛЬ,,25,True,
1224856204,1224856200,С,ПЕРШОЗВАНІВКА,,25,True,
1224856205,1224856200,С,ПОЛЬОВЕ,,25,True,
1224856206,1224856200,С,ТУРГЕНЄВКА,,25,True,
1224856207,1224856200,С,АНДРІЇВКА,,25,True,
1224856208,1224856200,С,БУРХАНІВКА,,25,True,
1224856209,1224856200,С,ВАРВАРІВКА,,25,True,
1224856210,1224856200,С,ВОЛОДИМИРІВСЬКЕ,,25,True,
1224856211,1224856200,С,ГІРКИ,,25,True,
1224856212,1224856200,С,ГРЯКУВАТЕ,,25,True,
1224856213,1224856200,С,ДУБО-ОСОКОРІВКА,,25,True,
1224856214,1224856200,С,ЗАПОРІЗЬКЕ,,25,True,
1224856215,1224856200,С,ЗЕЛЕНЕ,,25,True,
1224856216,1224856200,С,МАР'ЇВСЬКЕ,,25,True,
1224856217,1224856200,С,НАДЕЖДИНЕ,,25,True,
1224856218,1224856200,С,ОБОЯНІВСЬКЕ,,25,True,
1224856219,1224856200,С,ОЛЕКСАНДРОПІЛЬ,,25,True,
1224856220,1224856200,С,ОСОКОРІВКА,,25,True,
1224856221,1224856200,С,ПОПОВЕ,,25,True,
1224856222,1224856200,С,ТРЕТЯКІВКА,,25,True,
1224856223,1224856200,С,ТРОЇЦЬКЕ,,25,True,
1224880000,1224800000,,СІЛЬРАДИ СИНЕЛЬНИКІВСЬКОГО Р-НУ,,0,False,
1224881500,1224800000,,ДЕРЕЗУВАТСЬКА,,0,False,
1224881501,1224881500,С,ДЕРЕЗУВАТЕ,,25,True,
1224881502,1224881500,С,ДОРОГЕ,,25,True,
1224881503,1224881500,С,ЛУГОВЕ,,25,True,
1224881504,1224881500,Щ,СТЕПОВЕ,,25,True,
1224881505,1224881500,С,ШИРОКОСМОЛЕНКА,,25,True,
1224881700,1224800000,,ДІБРОВСЬКА,,0,False,
1224881701,1224881700,С,ДІБРОВА,,25,True,
1224881702,1224881700,С,ВЕСЕЛЕ,,25,True,
1224881703,1224881700,С,ВОРОНІВКА,,25,True,
1224882000,1224800000,,ЗАЙЦЕВСЬКА,,0,False,
1224882001,1224882000,С,ЗАЙЦЕВЕ,,25,True,
1224882002,1224882000,С,КАЛИНІВКА,,25,True,
1224882003,1224882000,С,КРАСНЕ,,25,True,
1224882004,1224882000,С,ОЧЕРЕТУВАТЕ,,25,True,
1224882005,1224882000,С,КАМ'ЯНУВАТКА,,25,True,
1224882006,1224882000,С,КИСЛЯНКА,,25,True,
1224882007,1224882000,С,ТЕРНОВЕ,,25,True,
1224882008,1224882000,С,КОЗАЧИЙ ГАЙ,,25,True,
1224882009,1224882000,С,МАЙСЬКЕ,,25,True,
1224882010,1224882000,С,МАКСИМІВКА,,25,True,
1224882011,1224882000,С,НАДЕЖДІВКА,,25,True,
1224882012,1224882000,С,НОВЕ,,25,True,
1224882013,1224882000,С,НОВОМИКОЛАЇВКА,,25,True,
1224882014,1224882000,С,РОМАНІВКА,,25,True,
1224882015,1224882000,С,ХОРОШЕВЕ,,25,True,
1224886800,1224800000,,ПИСАРІВСЬКА,,0,False,
1224886801,1224886800,С,ПИСАРІВКА,,25,True,
1224886803,1224886800,С,ЗЕЛЕНИЙ ГАЙ,,25,True,
1224886805,1224886800,С,МАР'ЇВКА,,25,True,
1224886807,1224886800,С,НОВОІЛАРІОНІВСЬКЕ,,25,True,
1224886809,1224886800,С,ПРИСТЕНЬ,,25,True,
1224887100,1224800000,,РАЇВСЬКА,,0,False,
1224887101,1224887100,С,РАЇВКА,,25,True,
1224887102,1224887100,С,БОГУСЛАВКА,,25,True,
1224887103,1224887100,С,ВЕСЕЛЕ,,25,True,
1224887104,1224887100,С,ГЕОРГІЇВКА,,25,True,
1224887105,1224887100,С,МОРОЗІВСЬКЕ,,25,True,
1224887106,1224887100,С,АНДРІЇВКА,,25,True,
1224887107,1224887100,С,БЕРЕЗНУВАТКА,,25,True,
1224887108,1224887100,С,ВАСИЛІВКА,,25,True,
1224887109,1224887100,С,ВАСИЛІВКА-НА-ДНІПРІ,,25,True,
1224887110,1224887100,С,ВЕЛИКОМИХАЙЛІВКА,,25,True,
1224887111,1224887100,С,ВЕРБКИ-ОСОКОРІВКА,,25,True,
1224887112,1224887100,С,ВЕРБОВЕ,,25,True,
1224887113,1224887100,С,ВІЛЬНЕ,,25,True,
1224887114,1224887100,С,ВОРОНОВЕ,,25,True,
1224887115,1224887100,С,ГРУШУВАТО-КРИНИЧНЕ,,25,True,
1224887116,1224887100,С,ДНІПРОВСЬКЕ,,25,True,
1224887117,1224887100,С,ДУБОВЕ,,25,True,
1224887118,1224887100,С,ЗАПОРОЖЕЦЬ,,25,True,
1224887119,1224887100,С,ЗАЯЧЕ,,25,True,
1224887120,1224887100,С,ІВАНІВКА,,25,True,
1224887121,1224887100,С,КАЛИНІВСЬКЕ,,25,True,
1224887122,1224887100,С,КИЇВСЬКЕ,,25,True,
1224887123,1224887100,С,КОДАЦЬКЕ,,25,True,
1224887124,1224887100,С,КОТЛЯРІВСЬКЕ,,25,True,
1224887125,1224887100,С,ЛУБ'ЯНКА,,25,True,
1224887126,1224887100,С,МАЖАРИ,,25,True,
1224887127,1224887100,С,МАР'ЇВКА,,25,True,
1224887128,1224887100,С,МИРОЛЮБІВКА,,25,True,
1224887129,1224887100,С,МИХАЙЛІВКА,,25,True,
1224887130,1224887100,С,НЕНАСИТЕЦЬ,,25,True,
1224887131,1224887100,С,НОВИЙ ПОСЬОЛОК,,25,True,
1224887132,1224887100,С,НОВОГНІДЕ,,25,True,
1224887133,1224887100,С,НОВООЛЕКСАНДРІВКА,,25,True,
1224887134,1224887100,С,НОВООЛЕКСІЇВКА,,25,True,
1224887135,1224887100,С,НОВОЧЕРНІГІВСЬКЕ,,25,True,
1224887136,1224887100,С,НОСАЧІ,,25,True,
1224887137,1224887100,С,ПАВЛІВКА,,25,True,
1224887138,1224887100,С,ПАНАСІВКА,,25,True,
1224887139,1224887100,С,ПАРТИЗАНИ,,25,True,
1224887140,1224887100,С,РУДЕВО-МИКОЛАЇВКА,,25,True,
1224887141,1224887100,С,САДОВЕ,,25,True,
1224887142,1224887100,С,СУХА КАЛИНА,,25,True,
1224887143,1224887100,С,ТЕРСА,,25,True,
1224887144,1224887100,С,ТОКОВЕ,,25,True,
1224887145,1224887100,С,ЦИГАНІВКА,,25,True,
1224887146,1224887100,С,ШЕВЧЕНКІВСЬКЕ,,25,True,
1224887147,1224887100,С,ЯСНЕ,,25,True,
1225000000,1200000000,РН,СОЛОНЯНСЬКИЙ РАЙОН,,0,False,
1225055000,1225000000,,СЕЛИЩА МІСЬКОГО ТИПУ СОЛОНЯНСЬКОГО Р-НУ,,0,False,
1225055100,1225000000,Т,СОЛОНЕ,,50,True,
1225055101,1225055100,С,АПОЛЛОНІВКА,,25,True,
1225055102,1225055100,С,АНТОНІВКА,,25,True,
1225055103,1225055100,С,ГОНЧАРКА,,25,True,
1225055104,1225055100,С,ДНІПРОВСЬКЕ,,25,True,
1225055105,1225055100,Щ,НАДІЇВКА,,25,True,
1225055106,1225055100,С,СЕРГІЇВКА,,25,True,
1225055107,1225055100,С,ВАСИЛІВКА,,25,True,
1225055108,1225055100,С,ВИШНЕВЕ,,25,True,
1225055109,1225055100,С,ДОРОГАНІВКА,,25,True,
1225055110,1225055100,С,КАМ'ЯНЕ,,25,True,
1225055111,1225055100,С,МАЛОЗАХАРИНЕ,,25,True,
1225055112,1225055100,С,НОВОСЕЛІВКА,,25,True,
1225055113,1225055100,С,СОНЯЧНЕ,,25,True,
1225055114,1225055100,С,ТРИТУЗНЕ,,25,True,
1225055115,1225055100,С,ЧЕРВОНОКАМ'ЯНЕ,,25,True,
1225055116,1225055100,С,ШЕСТИПІЛЛЯ,,25,True,
1225055117,1225055100,С,ШИРОКЕ,,25,True,
1225055400,1225000000,Т,НОВОПОКРОВКА,,50,True,
1225055401,1225055400,С,ДРУЖЕЛЮБІВКА,,25,True,
1225055402,1225055400,С,КОТЛЯРІВКА,,25,True,
1225055403,1225055400,С,МАЛИНОВЕ,,25,True,
1225055404,1225055400,С,БАГАТЕ,,25,True,
1225055405,1225055400,С,ВОДЯНЕ,,25,True,
1225055406,1225055400,С,ГРИГОРІВКА,,25,True,
1225055407,1225055400,С,КВІТУЧЕ,,25,True,
1225055408,1225055400,С,МИРНЕ,,25,True,
1225055409,1225055400,С,ПАВЛІВКА,,25,True,
1225055410,1225055400,С,ПРОПАШНЕ,,25,True,
1225055411,1225055400,С,СУДАНІВКА,,25,True,
1225055412,1225055400,С,ТОВАРИСЬКИЙ ТРУД,,25,True,
1225055413,1225055400,С,ТРАКТОРНЕ,,25,True,
1225080000,1225000000,,СІЛЬРАДИ СОЛОНЯНСЬКОГО Р-НУ,,0,False,
1225080500,1225000000,,ОЛЕКСАНДРОПІЛЬСЬКА,,0,False,
1225080501,1225080500,С,ОЛЕКСАНДРОПІЛЬ,,25,True,
1225080503,1225080500,С,БУТОВИЧІВКА,,25,True,
1225080505,1225080500,С,ВІЛЬНЕ,,25,True,
1225080507,1225080500,С,ГАРКУШИНЕ,,25,True,
1225080509,1225080500,С,ДОЛИНСЬКЕ,,25,True,
1225080511,1225080500,С,КРИНИЧКИ,,25,True,
1225080513,1225080500,С,МИХАЙЛІВКА,,25,True,
1225080515,1225080500,С,НОВОАНДРІЇВКА,,25,True,
1225080517,1225080500,С,ПЕТРИКІВКА,,25,True,
1225080519,1225080500,Щ,ТИХЕ,,25,True,
1225081000,1225000000,,БАШМАЧАНСЬКА,,0,False,
1225081001,1225081000,С,БАШМАЧКА,,25,True,
1225081002,1225081000,С,КАМ'ЯНО-ЗУБИЛІВКА,,25,True,
1225081003,1225081000,С,ЛЮБИМІВКА,,25,True,
1225081004,1225081000,С,ЛЮБОВ,,25,True,
1225081005,1225081000,С,ПЕРШЕ ТРАВНЯ,,25,True,
1225081006,1225081000,С,ШИРОКОПОЛЕ,,25,True,
1225081007,1225081000,С,ПАНЬКОВЕ,,25,True,
1225081200,1225000000,,БЕРЕЗНУВАТІВСЬКА,,0,False,
1225081201,1225081200,С,БЕРЕЗНУВАТІВКА,,25,True,
1225081202,1225081200,С,ГРУШІВКА,,25,True,
1225081203,1225081200,С,КОСТЯНТИНІВКА,,25,True,
1225081204,1225081200,С,МЕЖОВЕ,,25,True,
1225081900,1225000000,,ВІЙСЬКОВА,,0,False,
1225081901,1225081900,С,ВІЙСЬКОВЕ,,25,True,
1225081902,1225081900,С,ВОВНІГИ,,25,True,
1225081903,1225081900,С,ГРОЗА,,25,True,
1225081904,1225081900,С,КАЛИНІВКА,,25,True,
1225081905,1225081900,С,ПЕТРО-СВИСТУНОВЕ,,25,True,
1225083000,1225000000,,ІВЕРСЬКА,,0,False,
1225083001,1225083000,С,ІВЕРСЬКЕ,,25,True,
1225083002,1225083000,С,КАШКАРІВКА,,25,True,
1225083003,1225083000,С,МАЛА КАЛИНІВКА,,25,True,
1225083004,1225083000,С,МИКОЛО-МУСІЇВКА,,25,True,
1225083005,1225083000,С,МИРОПІЛЬ,,25,True,
1225083006,1225083000,С,ОЛЕКСАНДРІВКА,,25,True,
1225083007,1225083000,С,ОСИПЕНКО,,25,True,
1225083008,1225083000,С,РОЗТАННЯ,,25,True,
1225083009,1225083000,С,ГАННО-МУСІЇВКА,,25,True,
1225083500,1225000000,,СВЯТОВАСИЛІВСЬКА,,0,False,
1225083501,1225083500,Щ,СВЯТОВАСИЛІВКА,,25,True,
1225083502,1225083500,С,ОРЛОВЕ,,25,True,
1225083503,1225083500,С,РЯСНЕ,,25,True,
1225083504,1225083500,С,ЧОРНОПАРІВКА,,25,True,
1225083505,1225083500,С,ШУЛЬГІВКА,,25,True,
1225083506,1225083500,С,БАРВІНОК,,25,True,
1225083507,1225083500,С,ГОЛУБИНІВКА,,25,True,
1225083508,1225083500,С,ДАЛЬНЄ,,25,True,
1225083509,1225083500,С,КАРАЙКОВЕ,,25,True,
1225083510,1225083500,С,МАТРОСОВЕ,,25,True,
1225083511,1225083500,С,НАТАЛІВКА,,25,True,
1225083512,1225083500,Щ,НЕЗАБУДИНЕ,,25,True,
1225083513,1225083500,С,НЕЗАБУДИНЕ,,25,True,
1225083514,1225083500,С,НОВОМАР'ЇВКА,,25,True,
1225083515,1225083500,С,ПРОМІНЬ,,25,True,
1225083516,1225083500,С,ТОМАКІВКА,,25,True,
1225083517,1225083500,С,ХИЖИНЕ,,25,True,
1225083518,1225083500,С,ЧЕРНІГІВКА,,25,True,
1225083519,1225083500,С,ЯКИМІВКА,,25,True,
1225084300,1225000000,,МИКІЛЬСЬКА,,0,False,
1225084301,1225084300,С,МИКІЛЬСЬКЕ-НА-ДНІПРІ,,25,True,
1225084303,1225084300,С,ЗВОНЕЦЬКЕ,,25,True,
1225084305,1225084300,С,ЗВОНЕЦЬКИЙ ХУТІР,,25,True,
1225084307,1225084300,С,ОЛЕКСІЇВКА,,25,True,
1225084309,1225084300,С,ОРІХОВЕ,,25,True,
1225085500,1225000000,,ПИСЬМЕЧЕВСЬКА,,0,False,
1225085501,1225085500,С,ПИСЬМЕЧЕВЕ,,25,True,
1225085502,1225085500,С,БЕЗБОРОДЬКОВЕ,,25,True,
1225085503,1225085500,С,КРУТЕ,,25,True,
1225085504,1225085500,С,ПШЕНИЧНЕ,,25,True,
1225085505,1225085500,С,СТАРОДНІПРОВСЬКЕ,,25,True,
1225086000,1225000000,,ПРИВІЛЬНЯНСЬКА,,0,False,
1225086001,1225086000,С,ПРИВІЛЬНЕ,,25,True,
1225086002,1225086000,С,МАЛИНІВКА,,25,True,
1225086003,1225086000,С,МИКІЛЬСЬКЕ,,25,True,
1225086005,1225086000,С,НОВОТЕРНУВАТКА,,25,True,
1225086006,1225086000,С,ПЕТРІВСЬКЕ,,25,True,
1225086007,1225086000,С,ТРУДОЛЮБІВКА,,25,True,
1225086008,1225086000,С,МАЯК,,25,True,
1225086009,1225086000,С,ГАЙДАМАЦЬКЕ,,25,True,
1225087300,1225000000,,СУРСЬКО-МИХАЙЛІВСЬКА,,0,False,
1225087301,1225087300,С,СУРСЬКО-МИХАЙЛІВКА,,25,True,
1225087302,1225087300,С,БОГДАНІВКА,,25,True,
1225087303,1225087300,С,НОВОТАРАСІВКА,,25,True,
1225200000,1200000000,РН,СОФІЇВСЬКИЙ РАЙОН,,0,False,
1225255000,1225200000,,СЕЛИЩА МІСЬКОГО ТИПУ СОФІЇВСЬКОГО Р-НУ,,0,False,
1225255100,1225200000,Т,СОФІЇВКА,,50,True,
1225255101,1225255100,С,ШИРОКЕ,,25,True,
1225255102,1225255100,С,МИХАЙЛІВКА,,25,True,
1225255103,1225255100,С,ПЕТРОВЕ,,25,True,
1225255104,1225255100,С,ТАРАСІВКА,,25,True,
1225255105,1225255100,С,БРАТСЬКЕ,,25,True,
1225255106,1225255100,С,ВІЛЬНЕ ЖИТТЯ,,25,True,
1225255107,1225255100,С,ЛЮБИМІВКА,,25,True,
1225255108,1225255100,С,ВОЛОДИМИРІВКА,,25,True,
1225255109,1225255100,С,ЗАПОРІЗЬКЕ,,25,True,
1225255110,1225255100,С,ЗЕЛЕНЕ,,25,True,
1225255111,1225255100,С,КАТЕРИНІВКА,,25,True,
1225255112,1225255100,С,КАТЕРИНО-НАТАЛІВКА,,25,True,
1225255113,1225255100,Щ,ЛОШКАРІВКА,,25,True,
1225255114,1225255100,С,МИКОЛАЇВКА,,25,True,
1225255115,1225255100,С,НАЗАРІВКА,,25,True,
1225255116,1225255100,С,НЕПЕРЕМОЖНЕ,,25,True,
1225255117,1225255100,С,ОЛЕКСАНДРО-БІЛІВКА,,25,True,
1225255118,1225255100,С,ПЕТРІВКА,,25,True,
1225280000,1225200000,,СІЛЬРАДИ СОФІЇВСЬКОГО Р-НУ,,0,False,
1225282500,1225200000,,ДЕВЛАДІВСЬКА,,0,False,
1225282501,1225282500,Щ,ДЕВЛАДОВЕ,,25,True,
1225282502,1225282500,С,ВОДЯНЕ,,25,True,
1225282503,1225282500,С,ВЕСЕЛЕ ПОЛЕ,,25,True,
1225282504,1225282500,С,ГОНЧАРОВЕ,,25,True,
1225282505,1225282500,С,ГРУШКИ,,25,True,
1225282506,1225282500,С,АНДРІЇВКА,,25,True,
1225282507,1225282500,С,ЗЕЛЕНИЙ ГАЙ,,25,True,
1225282508,1225282500,С,ВЕРБОВЕ,,25,True,
1225282509,1225282500,С,ГАННО-МИКОЛАЇВКА,,25,True,
1225282510,1225282500,С,ДОВГІВКА,,25,True,
1225282511,1225282500,С,КОВАЛЕВЕ,,25,True,
1225282512,1225282500,С,КРИНИЧКИ,,25,True,
1225282513,1225282500,С,КРИНИЧУВАТЕ,,25,True,
1225282514,1225282500,С,ЛЮБЕ,,25,True,
1225282515,1225282500,С,МАКОРТИ,,25,True,
1225282516,1225282500,С,МАР'Є-ДМИТРІВКА,,25,True,
1225282517,1225282500,С,НОВА ЗОРЯ,,25,True,
1225282518,1225282500,С,ОЛЕКСАНДРІВКА,,25,True,
1225282519,1225282500,С,ПЕРШЕ ТРАВНЯ,,25,True,
1225282520,1225282500,Щ,ПОТОЦЬКЕ,,25,True,
1225282521,1225282500,С,СПОКОЙСТВІЄ,,25,True,
1225282522,1225282500,С,ЧЕРВОНЕ ПОЛЕ,,25,True,
1225282523,1225282500,С,ЧЕРВОНИЙ ЯР,,25,True,
1225282524,1225282500,С,ЮЖНЕ,,25,True,
1225283300,1225200000,,ВАКУЛІВСЬКА,,0,False,
1225283301,1225283300,С,ВАКУЛОВЕ,,25,True,
1225283302,1225283300,С,КАЛАШНИКИ,,25,True,
1225283303,1225283300,С,ДАЧНЕ,,25,True,
1225283304,1225283300,С,МАР'ЇВКА,,25,True,
1225283305,1225283300,С,БАЗАВЛУЧОК,,25,True,
1225283306,1225283300,С,ПАВЛІВКА,,25,True,
1225283307,1225283300,С,ПЕТРОПАВЛІВКА,,25,True,
1225283308,1225283300,С,ЖОВТЕ,,25,True,
1225283309,1225283300,С,САДОВЕ,,25,True,
1225283310,1225283300,С,УКРАЇНКА,,25,True,
1225283311,1225283300,С,ЯВДОХІВКА,,25,True,
1225283312,1225283300,С,НОВІ КОВНА,,25,True,
1225283313,1225283300,С,НОВОВАСИЛІВКА,,25,True,
1225283314,1225283300,С,НОВОВІТЕБСЬКЕ,,25,True,
1225283315,1225283300,С,НОВООЛЕКСІЇВКА,,25,True,
1225283316,1225283300,С,НОВОПОДІЛЬСЬКЕ,,25,True,
1225283317,1225283300,С,ОДРУБОК,,25,True,
1225283318,1225283300,С,ТЕРНУВАТКА,,25,True,
1225283800,1225200000,,КАМ'ЯНСЬКА,,0,False,
1225283801,1225283800,С,КАМ'ЯНКА,,25,True,
1225283802,1225283800,С,ВИШНЕВЕ,,25,True,
1225283803,1225283800,С,ІЗЛУЧИСТЕ,,25,True,
1225283804,1225283800,С,ОЛЕКСІЇВКА,,25,True,
1225283805,1225283800,С,НОВОХОРТИЦЯ,,25,True,
1225285500,1225200000,,НОВОЮЛІВСЬКА,,0,False,
1225285501,1225285500,С,НОВОЮЛІВКА,,25,True,
1225285502,1225285500,С,АВДОТІВКА,,25,True,
1225285503,1225285500,С,НОВОПЕТРІВКА,,25,True,
1225285504,1225285500,С,СТЕПОВЕ,,25,True,
1225285505,1225285500,С,ТРУДОЛЮБІВКА,,25,True,
1225286600,1225200000,,ОРДО-ВАСИЛІВСЬКА,,0,False,
1225286601,1225286600,С,ОРДО-ВАСИЛІВКА,,25,True,
1225286602,1225286600,С,ВОЛОДИМИРІВКА,,25,True,
1225286603,1225286600,С,ЗАВ'ЯЛІВКА,,25,True,
1225286604,1225286600,С,КОДАК,,25,True,
1225286605,1225286600,С,МАР'Є-КОСТЯНТИНІВКА,,25,True,
1225286606,1225286600,С,МАР'ЇВКА,,25,True,
